id,year,month,day,hour,season,pm
11067,2011,4,7,2,1,NaN
11068,2011,4,7,3,1,NaN
11069,2011,4,7,4,1,NaN
11070,2011,4,7,5,1,NaN
11071,2011,4,7,6,1,NaN
11072,2011,4,7,7,1,NaN
11073,2011,4,7,8,1,NaN
11074,2011,4,7,9,1,NaN
11075,2011,4,7,10,1,NaN
11076,2011,4,7,11,1,NaN
11077,2011,4,7,12,1,NaN
11078,2011,4,7,13,1,NaN
11079,2011,4,7,14,1,NaN
11080,2011,4,7,15,1,NaN
11081,2011,4,7,16,1,NaN
11082,2011,4,7,17,1,NaN
11083,2011,4,7,18,1,NaN
11084,2011,4,7,19,1,NaN
11085,2011,4,7,20,1,NaN
11086,2011,4,7,21,1,NaN
11087,2011,4,7,22,1,NaN
11088,2011,4,7,23,1,NaN
11089,2011,4,8,0,1,NaN
11090,2011,4,8,1,1,NaN
11091,2011,4,8,2,1,NaN
11092,2011,4,8,3,1,NaN
11093,2011,4,8,4,1,NaN
11094,2011,4,8,5,1,NaN
11095,2011,4,8,6,1,NaN
11096,2011,4,8,7,1,NaN
11097,2011,4,8,8,1,NaN
11098,2011,4,8,9,1,NaN
11099,2011,4,8,10,1,NaN
11100,2011,4,8,11,1,NaN
11101,2011,4,8,12,1,NaN
11102,2011,4,8,13,1,NaN
11103,2011,4,8,14,1,NaN
11104,2011,4,8,15,1,NaN
11105,2011,4,8,16,1,NaN
11106,2011,4,8,17,1,NaN
11107,2011,4,8,18,1,NaN
11108,2011,4,8,19,1,NaN
11109,2011,4,8,20,1,NaN
11110,2011,4,8,21,1,NaN
11111,2011,4,8,22,1,NaN
11112,2011,4,8,23,1,NaN
11113,2011,4,9,0,1,NaN
11114,2011,4,9,1,1,NaN
11115,2011,4,9,2,1,NaN
11116,2011,4,9,3,1,NaN
11117,2011,4,9,4,1,NaN
11118,2011,4,9,5,1,NaN
11119,2011,4,9,6,1,NaN
11120,2011,4,9,7,1,NaN
11121,2011,4,9,8,1,NaN
11122,2011,4,9,9,1,NaN
11123,2011,4,9,10,1,NaN
11124,2011,4,9,11,1,NaN
11125,2011,4,9,12,1,NaN
11126,2011,4,9,13,1,NaN
11127,2011,4,9,14,1,NaN
11128,2011,4,9,15,1,NaN
11129,2011,4,9,16,1,NaN
11130,2011,4,9,17,1,NaN
11131,2011,4,9,18,1,NaN
11132,2011,4,9,19,1,NaN
11133,2011,4,9,20,1,NaN
11134,2011,4,9,21,1,NaN
11135,2011,4,9,22,1,NaN
11136,2011,4,9,23,1,NaN
11137,2011,4,10,0,1,NaN
11138,2011,4,10,1,1,NaN
11139,2011,4,10,2,1,NaN
11140,2011,4,10,3,1,NaN
11141,2011,4,10,4,1,NaN
11142,2011,4,10,5,1,NaN
11143,2011,4,10,6,1,NaN
11144,2011,4,10,7,1,NaN
11145,2011,4,10,8,1,NaN
11146,2011,4,10,9,1,NaN
11147,2011,4,10,10,1,NaN
11148,2011,4,10,11,1,NaN
11149,2011,4,10,12,1,NaN
11150,2011,4,10,13,1,NaN
11151,2011,4,10,14,1,NaN
11152,2011,4,10,15,1,NaN
11153,2011,4,10,16,1,NaN
11154,2011,4,10,17,1,NaN
11155,2011,4,10,18,1,NaN
11156,2011,4,10,19,1,NaN
11157,2011,4,10,20,1,NaN
11158,2011,4,10,21,1,NaN
11159,2011,4,10,22,1,NaN
11160,2011,4,10,23,1,NaN
11161,2011,4,11,0,1,NaN
11162,2011,4,11,1,1,NaN
11163,2011,4,11,2,1,NaN
11164,2011,4,11,3,1,NaN
11165,2011,4,11,4,1,NaN
11166,2011,4,11,5,1,NaN
11167,2011,4,11,6,1,NaN
11168,2011,4,11,7,1,NaN
11169,2011,4,11,8,1,NaN
11170,2011,4,11,9,1,NaN
11171,2011,4,11,10,1,NaN
11172,2011,4,11,11,1,NaN
11173,2011,4,11,12,1,NaN
11174,2011,4,11,13,1,NaN
11175,2011,4,11,14,1,NaN
11176,2011,4,11,15,1,NaN
11177,2011,4,11,16,1,NaN
11178,2011,4,11,17,1,NaN
11179,2011,4,11,18,1,NaN
11180,2011,4,11,19,1,NaN
11181,2011,4,11,20,1,NaN
11182,2011,4,11,21,1,NaN
11183,2011,4,11,22,1,NaN
11184,2011,4,11,23,1,NaN
11185,2011,4,12,0,1,NaN
11186,2011,4,12,1,1,NaN
11187,2011,4,12,2,1,NaN
11188,2011,4,12,3,1,NaN
11189,2011,4,12,4,1,NaN
11190,2011,4,12,5,1,NaN
11191,2011,4,12,6,1,NaN
11192,2011,4,12,7,1,NaN
11193,2011,4,12,8,1,NaN
11194,2011,4,12,9,1,NaN
11195,2011,4,12,10,1,NaN
11196,2011,4,12,11,1,NaN
11197,2011,4,12,12,1,NaN
11198,2011,4,12,13,1,NaN
11199,2011,4,12,14,1,NaN
11200,2011,4,12,15,1,NaN
11201,2011,4,12,16,1,NaN
11202,2011,4,12,17,1,NaN
11203,2011,4,12,18,1,NaN
11204,2011,4,12,19,1,NaN
11205,2011,4,12,20,1,NaN
11206,2011,4,12,21,1,NaN
11207,2011,4,12,22,1,NaN
11208,2011,4,12,23,1,NaN
11209,2011,4,13,0,1,NaN
11210,2011,4,13,1,1,NaN
11211,2011,4,13,2,1,NaN
11212,2011,4,13,3,1,NaN
11213,2011,4,13,4,1,NaN
11214,2011,4,13,5,1,NaN
11215,2011,4,13,6,1,NaN
11216,2011,4,13,7,1,NaN
11217,2011,4,13,8,1,NaN
11218,2011,4,13,9,1,NaN
11219,2011,4,13,10,1,NaN
11220,2011,4,13,11,1,NaN
11221,2011,4,13,12,1,NaN
11222,2011,4,13,13,1,NaN
11223,2011,4,13,14,1,NaN
11224,2011,4,13,15,1,NaN
11225,2011,4,13,16,1,NaN
11226,2011,4,13,17,1,NaN
11227,2011,4,13,18,1,NaN
11228,2011,4,13,19,1,NaN
11229,2011,4,13,20,1,NaN
11230,2011,4,13,21,1,NaN
11231,2011,4,13,22,1,NaN
11232,2011,4,13,23,1,NaN
11233,2011,4,14,0,1,NaN
11234,2011,4,14,1,1,NaN
11235,2011,4,14,2,1,NaN
11236,2011,4,14,3,1,NaN
11237,2011,4,14,4,1,NaN
11238,2011,4,14,5,1,NaN
11239,2011,4,14,6,1,NaN
11240,2011,4,14,7,1,NaN
11241,2011,4,14,8,1,NaN
11242,2011,4,14,9,1,NaN
11243,2011,4,14,10,1,NaN
11244,2011,4,14,11,1,NaN
11245,2011,4,14,12,1,NaN
11246,2011,4,14,13,1,NaN
11247,2011,4,14,14,1,NaN
11248,2011,4,14,15,1,NaN
11249,2011,4,14,16,1,NaN
11250,2011,4,14,17,1,NaN
11251,2011,4,14,18,1,NaN
11252,2011,4,14,19,1,NaN
11253,2011,4,14,20,1,NaN
11254,2011,4,14,21,1,NaN
11255,2011,4,14,22,1,NaN
11256,2011,4,14,23,1,NaN
11257,2011,4,15,0,1,NaN
11258,2011,4,15,1,1,NaN
11259,2011,4,15,2,1,NaN
11260,2011,4,15,3,1,NaN
11261,2011,4,15,4,1,NaN
11262,2011,4,15,5,1,NaN
11263,2011,4,15,6,1,NaN
11264,2011,4,15,7,1,NaN
11265,2011,4,15,8,1,NaN
11266,2011,4,15,9,1,NaN
11267,2011,4,15,10,1,NaN
11268,2011,4,15,11,1,NaN
11269,2011,4,15,12,1,NaN
11270,2011,4,15,13,1,NaN
11271,2011,4,15,14,1,NaN
11272,2011,4,15,15,1,NaN
11273,2011,4,15,16,1,NaN
11274,2011,4,15,17,1,NaN
11275,2011,4,15,18,1,NaN
11276,2011,4,15,19,1,NaN
11277,2011,4,15,20,1,NaN
11278,2011,4,15,21,1,NaN
11279,2011,4,15,22,1,NaN
11280,2011,4,15,23,1,NaN
11281,2011,4,16,0,1,NaN
11282,2011,4,16,1,1,NaN
11283,2011,4,16,2,1,NaN
11284,2011,4,16,3,1,NaN
11285,2011,4,16,4,1,NaN
11286,2011,4,16,5,1,NaN
11287,2011,4,16,6,1,NaN
11288,2011,4,16,7,1,NaN
11289,2011,4,16,8,1,NaN
11290,2011,4,16,9,1,NaN
11291,2011,4,16,10,1,NaN
11292,2011,4,16,11,1,NaN
11293,2011,4,16,12,1,NaN
11294,2011,4,16,13,1,NaN
11295,2011,4,16,14,1,NaN
11296,2011,4,16,15,1,NaN
11297,2011,4,16,16,1,NaN
11298,2011,4,16,17,1,NaN
11299,2011,4,16,18,1,NaN
11300,2011,4,16,19,1,NaN
11301,2011,4,16,20,1,NaN
11302,2011,4,16,21,1,NaN
11303,2011,4,16,22,1,NaN
11304,2011,4,16,23,1,NaN
11305,2011,4,17,0,1,NaN
11306,2011,4,17,1,1,NaN
11307,2011,4,17,2,1,NaN
11308,2011,4,17,3,1,NaN
11309,2011,4,17,4,1,NaN
11310,2011,4,17,5,1,NaN
11311,2011,4,17,6,1,NaN
11312,2011,4,17,7,1,NaN
11313,2011,4,17,8,1,NaN
11314,2011,4,17,9,1,NaN
11315,2011,4,17,10,1,NaN
11316,2011,4,17,11,1,NaN
11317,2011,4,17,12,1,NaN
11318,2011,4,17,13,1,NaN
11319,2011,4,17,14,1,NaN
11320,2011,4,17,15,1,NaN
11321,2011,4,17,16,1,NaN
11322,2011,4,17,17,1,NaN
11323,2011,4,17,18,1,NaN
11324,2011,4,17,19,1,NaN
11325,2011,4,17,20,1,NaN
11326,2011,4,17,21,1,NaN
11327,2011,4,17,22,1,NaN
11328,2011,4,17,23,1,NaN
11329,2011,4,18,0,1,NaN
11330,2011,4,18,1,1,NaN
11331,2011,4,18,2,1,NaN
11332,2011,4,18,3,1,NaN
11333,2011,4,18,4,1,NaN
11334,2011,4,18,5,1,NaN
11335,2011,4,18,6,1,NaN
11336,2011,4,18,7,1,NaN
11337,2011,4,18,8,1,NaN
11338,2011,4,18,9,1,NaN
11339,2011,4,18,10,1,NaN
11340,2011,4,18,11,1,NaN
11341,2011,4,18,12,1,NaN
11342,2011,4,18,13,1,NaN
11343,2011,4,18,14,1,NaN
11344,2011,4,18,15,1,NaN
11345,2011,4,18,16,1,NaN
11346,2011,4,18,17,1,NaN
11347,2011,4,18,18,1,NaN
11348,2011,4,18,19,1,NaN
11349,2011,4,18,20,1,NaN
11350,2011,4,18,21,1,NaN
11351,2011,4,18,22,1,NaN
11352,2011,4,18,23,1,NaN
11353,2011,4,19,0,1,NaN
11354,2011,4,19,1,1,NaN
11355,2011,4,19,2,1,NaN
11356,2011,4,19,3,1,NaN
11357,2011,4,19,4,1,NaN
11358,2011,4,19,5,1,NaN
11359,2011,4,19,6,1,NaN
11360,2011,4,19,7,1,NaN
11361,2011,4,19,8,1,NaN
11362,2011,4,19,9,1,NaN
11363,2011,4,19,10,1,NaN
11364,2011,4,19,11,1,NaN
11365,2011,4,19,12,1,NaN
11366,2011,4,19,13,1,NaN
11367,2011,4,19,14,1,NaN
11368,2011,4,19,15,1,NaN
11369,2011,4,19,16,1,NaN
11370,2011,4,19,17,1,NaN
11371,2011,4,19,18,1,NaN
11372,2011,4,19,19,1,NaN
11373,2011,4,19,20,1,NaN
11374,2011,4,19,21,1,NaN
11375,2011,4,19,22,1,NaN
11376,2011,4,19,23,1,NaN
11377,2011,4,20,0,1,NaN
11378,2011,4,20,1,1,NaN
11379,2011,4,20,2,1,NaN
11380,2011,4,20,3,1,NaN
11381,2011,4,20,4,1,NaN
11382,2011,4,20,5,1,NaN
11383,2011,4,20,6,1,NaN
11384,2011,4,20,7,1,NaN
11385,2011,4,20,8,1,NaN
11386,2011,4,20,9,1,NaN
11387,2011,4,20,10,1,NaN
11388,2011,4,20,11,1,NaN
11389,2011,4,20,12,1,NaN
11390,2011,4,20,13,1,NaN
11391,2011,4,20,14,1,NaN
11392,2011,4,20,15,1,NaN
11393,2011,4,20,16,1,NaN
11394,2011,4,20,17,1,NaN
11395,2011,4,20,18,1,NaN
11396,2011,4,20,19,1,NaN
11397,2011,4,20,20,1,NaN
11398,2011,4,20,21,1,NaN
11399,2011,4,20,22,1,NaN
11400,2011,4,20,23,1,NaN
11401,2011,4,21,0,1,NaN
11402,2011,4,21,1,1,NaN
11403,2011,4,21,2,1,NaN
11404,2011,4,21,3,1,NaN
11405,2011,4,21,4,1,NaN
11406,2011,4,21,5,1,NaN
11407,2011,4,21,6,1,NaN
11408,2011,4,21,7,1,NaN
11409,2011,4,21,8,1,NaN
11410,2011,4,21,9,1,NaN
11411,2011,4,21,10,1,NaN
11412,2011,4,21,11,1,NaN
11413,2011,4,21,12,1,NaN
11414,2011,4,21,13,1,NaN
11415,2011,4,21,14,1,NaN
11416,2011,4,21,15,1,NaN
11417,2011,4,21,16,1,NaN
11418,2011,4,21,17,1,NaN
11419,2011,4,21,18,1,NaN
11420,2011,4,21,19,1,NaN
11421,2011,4,21,20,1,NaN
11422,2011,4,21,21,1,NaN
11423,2011,4,21,22,1,NaN
11424,2011,4,21,23,1,NaN
11425,2011,4,22,0,1,NaN
11426,2011,4,22,1,1,NaN
11427,2011,4,22,2,1,NaN
11428,2011,4,22,3,1,NaN
11429,2011,4,22,4,1,NaN
11430,2011,4,22,5,1,NaN
11431,2011,4,22,6,1,NaN
11432,2011,4,22,7,1,NaN
11433,2011,4,22,8,1,NaN
11434,2011,4,22,9,1,NaN
11435,2011,4,22,10,1,NaN
11436,2011,4,22,11,1,NaN
11437,2011,4,22,12,1,NaN
11438,2011,4,22,13,1,NaN
11439,2011,4,22,14,1,NaN
11440,2011,4,22,15,1,NaN
11441,2011,4,22,16,1,NaN
11442,2011,4,22,17,1,NaN
11443,2011,4,22,18,1,NaN
11444,2011,4,22,19,1,NaN
11445,2011,4,22,20,1,NaN
11446,2011,4,22,21,1,NaN
11447,2011,4,22,22,1,NaN
11448,2011,4,22,23,1,NaN
11449,2011,4,23,0,1,NaN
11450,2011,4,23,1,1,NaN
11451,2011,4,23,2,1,NaN
11452,2011,4,23,3,1,NaN
11453,2011,4,23,4,1,NaN
11454,2011,4,23,5,1,NaN
11455,2011,4,23,6,1,NaN
11456,2011,4,23,7,1,NaN
11457,2011,4,23,8,1,NaN
11458,2011,4,23,9,1,NaN
11459,2011,4,23,10,1,NaN
11460,2011,4,23,11,1,NaN
11461,2011,4,23,12,1,NaN
11462,2011,4,23,13,1,NaN
11463,2011,4,23,14,1,NaN
11464,2011,4,23,15,1,NaN
11465,2011,4,23,16,1,NaN
11466,2011,4,23,17,1,NaN
11467,2011,4,23,18,1,NaN
11468,2011,4,23,19,1,NaN
11469,2011,4,23,20,1,NaN
11470,2011,4,23,21,1,NaN
11471,2011,4,23,22,1,NaN
11472,2011,4,23,23,1,NaN
11473,2011,4,24,0,1,NaN
11474,2011,4,24,1,1,NaN
11475,2011,4,24,2,1,NaN
11476,2011,4,24,3,1,NaN
11477,2011,4,24,4,1,NaN
11478,2011,4,24,5,1,NaN
11479,2011,4,24,6,1,NaN
11480,2011,4,24,7,1,NaN
11481,2011,4,24,8,1,NaN
11482,2011,4,24,9,1,NaN
11483,2011,4,24,10,1,NaN
11484,2011,4,24,11,1,NaN
11485,2011,4,24,12,1,NaN
11486,2011,4,24,13,1,NaN
11487,2011,4,24,14,1,NaN
11488,2011,4,24,15,1,NaN
11489,2011,4,24,16,1,NaN
11490,2011,4,24,17,1,NaN
11491,2011,4,24,18,1,NaN
11492,2011,4,24,19,1,NaN
11493,2011,4,24,20,1,NaN
11494,2011,4,24,21,1,NaN
11495,2011,4,24,22,1,NaN
11496,2011,4,24,23,1,NaN
11497,2011,4,25,0,1,NaN
11498,2011,4,25,1,1,NaN
11499,2011,4,25,2,1,NaN
11500,2011,4,25,3,1,NaN
11501,2011,4,25,4,1,NaN
11502,2011,4,25,5,1,NaN
11503,2011,4,25,6,1,NaN
11504,2011,4,25,7,1,NaN
11505,2011,4,25,8,1,NaN
11506,2011,4,25,9,1,NaN
11507,2011,4,25,10,1,NaN
11508,2011,4,25,11,1,NaN
11509,2011,4,25,12,1,NaN
11510,2011,4,25,13,1,NaN
11511,2011,4,25,14,1,NaN
11512,2011,4,25,15,1,NaN
11513,2011,4,25,16,1,NaN
11514,2011,4,25,17,1,NaN
11515,2011,4,25,18,1,NaN
11516,2011,4,25,19,1,NaN
11517,2011,4,25,20,1,NaN
11518,2011,4,25,21,1,NaN
11519,2011,4,25,22,1,NaN
11520,2011,4,25,23,1,NaN
11521,2011,4,26,0,1,NaN
11522,2011,4,26,1,1,NaN
11523,2011,4,26,2,1,NaN
11524,2011,4,26,3,1,NaN
11525,2011,4,26,4,1,NaN
11526,2011,4,26,5,1,NaN
11527,2011,4,26,6,1,NaN
11528,2011,4,26,7,1,NaN
11529,2011,4,26,8,1,NaN
11530,2011,4,26,9,1,NaN
11531,2011,4,26,10,1,NaN
11532,2011,4,26,11,1,NaN
11533,2011,4,26,12,1,NaN
11534,2011,4,26,13,1,NaN
11535,2011,4,26,14,1,NaN
11536,2011,4,26,15,1,NaN
11537,2011,4,26,16,1,NaN
11538,2011,4,26,17,1,NaN
11539,2011,4,26,18,1,NaN
11540,2011,4,26,19,1,NaN
11541,2011,4,26,20,1,NaN
11542,2011,4,26,21,1,NaN
11543,2011,4,26,22,1,NaN
11544,2011,4,26,23,1,NaN
11545,2011,4,27,0,1,NaN
11546,2011,4,27,1,1,NaN
11547,2011,4,27,2,1,NaN
11548,2011,4,27,3,1,NaN
11549,2011,4,27,4,1,NaN
11550,2011,4,27,5,1,NaN
11551,2011,4,27,6,1,NaN
11552,2011,4,27,7,1,NaN
11553,2011,4,27,8,1,NaN
11554,2011,4,27,9,1,NaN
11555,2011,4,27,10,1,NaN
11556,2011,4,27,11,1,NaN
11557,2011,4,27,12,1,NaN
11558,2011,4,27,13,1,NaN
11559,2011,4,27,14,1,NaN
11560,2011,4,27,15,1,NaN
11561,2011,4,27,16,1,NaN
11562,2011,4,27,17,1,NaN
11563,2011,4,27,18,1,NaN
11564,2011,4,27,19,1,NaN
11565,2011,4,27,20,1,NaN
11566,2011,4,27,21,1,NaN
11567,2011,4,27,22,1,NaN
11568,2011,4,27,23,1,NaN
11569,2011,4,28,0,1,NaN
11570,2011,4,28,1,1,NaN
11571,2011,4,28,2,1,NaN
11572,2011,4,28,3,1,NaN
11573,2011,4,28,4,1,NaN
11574,2011,4,28,5,1,NaN
11575,2011,4,28,6,1,NaN
11576,2011,4,28,7,1,NaN
11577,2011,4,28,8,1,NaN
11578,2011,4,28,9,1,NaN
11579,2011,4,28,10,1,NaN
11580,2011,4,28,11,1,NaN
11581,2011,4,28,12,1,NaN
11582,2011,4,28,13,1,NaN
11583,2011,4,28,14,1,NaN
11584,2011,4,28,15,1,NaN
11585,2011,4,28,16,1,NaN
11586,2011,4,28,17,1,NaN
11587,2011,4,28,18,1,NaN
11588,2011,4,28,19,1,NaN
11589,2011,4,28,20,1,NaN
11590,2011,4,28,21,1,NaN
11591,2011,4,28,22,1,NaN
11592,2011,4,28,23,1,NaN
11593,2011,4,29,0,1,NaN
11594,2011,4,29,1,1,NaN
11595,2011,4,29,2,1,NaN
11596,2011,4,29,3,1,NaN
11597,2011,4,29,4,1,NaN
11598,2011,4,29,5,1,NaN
11599,2011,4,29,6,1,NaN
11600,2011,4,29,7,1,NaN
11601,2011,4,29,8,1,NaN
11602,2011,4,29,9,1,NaN
11603,2011,4,29,10,1,NaN
11604,2011,4,29,11,1,NaN
11605,2011,4,29,12,1,NaN
11606,2011,4,29,13,1,NaN
11607,2011,4,29,14,1,NaN
11608,2011,4,29,15,1,NaN
11609,2011,4,29,16,1,NaN
11610,2011,4,29,17,1,NaN
11611,2011,4,29,18,1,NaN
11612,2011,4,29,19,1,NaN
11613,2011,4,29,20,1,NaN
11614,2011,4,29,21,1,NaN
11615,2011,4,29,22,1,NaN
11616,2011,4,29,23,1,NaN
11617,2011,4,30,0,1,NaN
11618,2011,4,30,1,1,NaN
11619,2011,4,30,2,1,NaN
11620,2011,4,30,3,1,NaN
11621,2011,4,30,4,1,NaN
11622,2011,4,30,5,1,NaN
11623,2011,4,30,6,1,NaN
11624,2011,4,30,7,1,NaN
11625,2011,4,30,8,1,NaN
11626,2011,4,30,9,1,NaN
11627,2011,4,30,10,1,NaN
11628,2011,4,30,11,1,NaN
11629,2011,4,30,12,1,NaN
11630,2011,4,30,13,1,NaN
11631,2011,4,30,14,1,NaN
11632,2011,4,30,15,1,NaN
11633,2011,4,30,16,1,NaN
11634,2011,4,30,17,1,NaN
11635,2011,4,30,18,1,NaN
11636,2011,4,30,19,1,NaN
11637,2011,4,30,20,1,NaN
11638,2011,4,30,21,1,NaN
11639,2011,4,30,22,1,NaN
11640,2011,4,30,23,1,NaN
11641,2011,5,1,0,1,NaN
11642,2011,5,1,1,1,NaN
11643,2011,5,1,2,1,NaN
11644,2011,5,1,3,1,NaN
11645,2011,5,1,4,1,NaN
11646,2011,5,1,5,1,NaN
11647,2011,5,1,6,1,NaN
11648,2011,5,1,7,1,NaN
11649,2011,5,1,8,1,NaN
11650,2011,5,1,9,1,NaN
11651,2011,5,1,10,1,NaN
11652,2011,5,1,11,1,NaN
11653,2011,5,1,12,1,NaN
11654,2011,5,1,13,1,NaN
11655,2011,5,1,14,1,NaN
11656,2011,5,1,15,1,NaN
11657,2011,5,1,16,1,NaN
11658,2011,5,1,17,1,NaN
11659,2011,5,1,18,1,NaN
11660,2011,5,1,19,1,NaN
11661,2011,5,1,20,1,NaN
11662,2011,5,1,21,1,NaN
11663,2011,5,1,22,1,NaN
11664,2011,5,1,23,1,NaN
11665,2011,5,2,0,1,NaN
11666,2011,5,2,1,1,NaN
11667,2011,5,2,2,1,NaN
11668,2011,5,2,3,1,NaN
11669,2011,5,2,4,1,NaN
11670,2011,5,2,5,1,NaN
11671,2011,5,2,6,1,NaN
11672,2011,5,2,7,1,NaN
11673,2011,5,2,8,1,NaN
11674,2011,5,2,9,1,NaN
11675,2011,5,2,10,1,NaN
11676,2011,5,2,11,1,NaN
11677,2011,5,2,12,1,NaN
11678,2011,5,2,13,1,NaN
11679,2011,5,2,14,1,NaN
11680,2011,5,2,15,1,NaN
11681,2011,5,2,16,1,NaN
11682,2011,5,2,17,1,NaN
11683,2011,5,2,18,1,NaN
11684,2011,5,2,19,1,NaN
11685,2011,5,2,20,1,NaN
11686,2011,5,2,21,1,NaN
11687,2011,5,2,22,1,NaN
11688,2011,5,2,23,1,NaN
11689,2011,5,3,0,1,NaN
11690,2011,5,3,1,1,NaN
11691,2011,5,3,2,1,NaN
11692,2011,5,3,3,1,NaN
11693,2011,5,3,4,1,NaN
11694,2011,5,3,5,1,NaN
11695,2011,5,3,6,1,NaN
11696,2011,5,3,7,1,NaN
11697,2011,5,3,8,1,NaN
11698,2011,5,3,9,1,NaN
11699,2011,5,3,10,1,NaN
11700,2011,5,3,11,1,NaN
11701,2011,5,3,12,1,NaN
11702,2011,5,3,13,1,NaN
11703,2011,5,3,14,1,NaN
11704,2011,5,3,15,1,NaN
11705,2011,5,3,16,1,NaN
11706,2011,5,3,17,1,NaN
11707,2011,5,3,18,1,NaN
11708,2011,5,3,19,1,NaN
11709,2011,5,3,20,1,NaN
11710,2011,5,3,21,1,NaN
11711,2011,5,3,22,1,NaN
11712,2011,5,3,23,1,NaN
11713,2011,5,4,0,1,NaN
11714,2011,5,4,1,1,NaN
11715,2011,5,4,2,1,NaN
11716,2011,5,4,3,1,NaN
11717,2011,5,4,4,1,NaN
11718,2011,5,4,5,1,NaN
11719,2011,5,4,6,1,NaN
11720,2011,5,4,7,1,NaN
11721,2011,5,4,8,1,NaN
11722,2011,5,4,9,1,NaN
11723,2011,5,4,10,1,NaN
11724,2011,5,4,11,1,NaN
11725,2011,5,4,12,1,NaN
11726,2011,5,4,13,1,NaN
11727,2011,5,4,14,1,NaN
11728,2011,5,4,15,1,NaN
11729,2011,5,4,16,1,NaN
11730,2011,5,4,17,1,NaN
11731,2011,5,4,18,1,NaN
11732,2011,5,4,19,1,NaN
11733,2011,5,4,20,1,NaN
11734,2011,5,4,21,1,NaN
11735,2011,5,4,22,1,NaN
11736,2011,5,4,23,1,NaN
11737,2011,5,5,0,1,NaN
11738,2011,5,5,1,1,NaN
11739,2011,5,5,2,1,NaN
11740,2011,5,5,3,1,NaN
11741,2011,5,5,4,1,NaN
11742,2011,5,5,5,1,NaN
11743,2011,5,5,6,1,NaN
11744,2011,5,5,7,1,NaN
11745,2011,5,5,8,1,NaN
11746,2011,5,5,9,1,NaN
11747,2011,5,5,10,1,NaN
11748,2011,5,5,11,1,NaN
11749,2011,5,5,12,1,NaN
11750,2011,5,5,13,1,NaN
11751,2011,5,5,14,1,NaN
11752,2011,5,5,15,1,NaN
11753,2011,5,5,16,1,NaN
11754,2011,5,5,17,1,NaN
11755,2011,5,5,18,1,NaN
11756,2011,5,5,19,1,NaN
11757,2011,5,5,20,1,NaN
11758,2011,5,5,21,1,NaN
11759,2011,5,5,22,1,NaN
11760,2011,5,5,23,1,NaN
11761,2011,5,6,0,1,NaN
11762,2011,5,6,1,1,NaN
11763,2011,5,6,2,1,NaN
11764,2011,5,6,3,1,NaN
11765,2011,5,6,4,1,NaN
11766,2011,5,6,5,1,NaN
11767,2011,5,6,6,1,NaN
11768,2011,5,6,7,1,NaN
11769,2011,5,6,8,1,NaN
11770,2011,5,6,9,1,NaN
11771,2011,5,6,10,1,NaN
11772,2011,5,6,11,1,NaN
11773,2011,5,6,12,1,NaN
11774,2011,5,6,13,1,NaN
11775,2011,5,6,14,1,NaN
11776,2011,5,6,15,1,NaN
11777,2011,5,6,16,1,NaN
11778,2011,5,6,17,1,NaN
11779,2011,5,6,18,1,NaN
11780,2011,5,6,19,1,NaN
11781,2011,5,6,20,1,NaN
11782,2011,5,6,21,1,NaN
11783,2011,5,6,22,1,NaN
11784,2011,5,6,23,1,NaN
11785,2011,5,7,0,1,NaN
11786,2011,5,7,1,1,NaN
11787,2011,5,7,2,1,NaN
11788,2011,5,7,3,1,NaN
11789,2011,5,7,4,1,NaN
11790,2011,5,7,5,1,NaN
11791,2011,5,7,6,1,NaN
11792,2011,5,7,7,1,NaN
11793,2011,5,7,8,1,NaN
11794,2011,5,7,9,1,NaN
11795,2011,5,7,10,1,NaN
11796,2011,5,7,11,1,NaN
11797,2011,5,7,12,1,NaN
11798,2011,5,7,13,1,NaN
11799,2011,5,7,14,1,NaN
11800,2011,5,7,15,1,NaN
11801,2011,5,7,16,1,NaN
11802,2011,5,7,17,1,NaN
11803,2011,5,7,18,1,NaN
11804,2011,5,7,19,1,NaN
11805,2011,5,7,20,1,NaN
11806,2011,5,7,21,1,NaN
11807,2011,5,7,22,1,NaN
11808,2011,5,7,23,1,NaN
11809,2011,5,8,0,1,NaN
11810,2011,5,8,1,1,NaN
11811,2011,5,8,2,1,NaN
11812,2011,5,8,3,1,NaN
11813,2011,5,8,4,1,NaN
11814,2011,5,8,5,1,NaN
11815,2011,5,8,6,1,NaN
11816,2011,5,8,7,1,NaN
11817,2011,5,8,8,1,NaN
11818,2011,5,8,9,1,NaN
11819,2011,5,8,10,1,NaN
11820,2011,5,8,11,1,NaN
11821,2011,5,8,12,1,NaN
11822,2011,5,8,13,1,NaN
11823,2011,5,8,14,1,NaN
11824,2011,5,8,15,1,NaN
11825,2011,5,8,16,1,NaN
11826,2011,5,8,17,1,NaN
11827,2011,5,8,18,1,NaN
11828,2011,5,8,19,1,NaN
11829,2011,5,8,20,1,NaN
11830,2011,5,8,21,1,NaN
11831,2011,5,8,22,1,NaN
11832,2011,5,8,23,1,NaN
11833,2011,5,9,0,1,NaN
11834,2011,5,9,1,1,NaN
11835,2011,5,9,2,1,NaN
11836,2011,5,9,3,1,NaN
11837,2011,5,9,4,1,NaN
11838,2011,5,9,5,1,NaN
11839,2011,5,9,6,1,NaN
11840,2011,5,9,7,1,NaN
11841,2011,5,9,8,1,NaN
11842,2011,5,9,9,1,NaN
